fleet,metier,year,stock,L,D,V,metier2,Country,CatchKG
FR_Otter_all,OTT_DEF_27.7.h,2013,WHG,72,0,134932,OTT_DEF,FR,72000
FR_Otter_all,OTT_DEF_27.7.h,2014,COD,183,1.764250246,632448,OTT_DEF,FR,184764.2502
FR_Otter_all,OTT_DEF_27.7.h,2014,HAD,889,328.9187933,1547130,OTT_DEF,FR,1217918.793
FR_Otter_all,OTT_DEF_27.7.h,2014,WHG,147,24.31202661,294366,OTT_DEF,FR,171312.0266
FR_Otter_all,OTT_DEF_27.7.h,2015,COD,283,0.638669102,930064,OTT_DEF,FR,283638.6691
FR_Otter_all,OTT_DEF_27.7.h,2015,HAD,1158,281.7528511,2079688,OTT_DEF,FR,1439752.851
FR_Otter_all,OTT_DEF_27.7.h,2015,WHG,153,56.74754984,304854,OTT_DEF,FR,209747.5498
FR_Otter_all,OTT_DEF_27.7.h,2016,COD,179,3.298799906,624574,OTT_DEF,FR,182298.7999
FR_Otter_all,OTT_DEF_27.7.h,2016,HAD,798,659.4776337,1561269,OTT_DEF,FR,1457477.634
FR_Otter_all,OTT_DEF_27.7.h,2016,WHG,168,10.18515591,310469,OTT_DEF,FR,178185.1559
FR_Otter_all,OTT_DEF_27.7.h,2017,WHG,82.13923,33.602894,177871.9,OTT_DEF,FR,115742.124
FR_Otter_all,OTT_DEF_27.7.j,2009,COD,12,0,34859,OTT_DEF,FR,12000
FR_Otter_all,OTT_DEF_27.7.j,2009,HAD,93,0,113296,OTT_DEF,FR,93000
FR_Otter_all,OTT_DEF_27.7.j,2009,WHG,5,0,10102,OTT_DEF,FR,5000
FR_Otter_all,OTT_DEF_27.7.j,2010,COD,12,0,34654,OTT_DEF,FR,12000
FR_Otter_all,OTT_DEF_27.7.j,2010,HAD,53,0,70182,OTT_DEF,FR,53000
FR_Otter_all,OTT_DEF_27.7.j,2010,WHG,4,0,6457,OTT_DEF,FR,4000
FR_Otter_all,OTT_DEF_27.7.j,2011,COD,51,0,140656,OTT_DEF,FR,51000
FR_Otter_all,OTT_DEF_27.7.j,2011,HAD,53,0,62897,OTT_DEF,FR,53000
FR_Otter_all,OTT_DEF_27.7.j,2011,WHG,6,0,11439,OTT_DEF,FR,6000
FR_Otter_all,OTT_DEF_27.7.j,2012,COD,43,0,111064,OTT_DEF,FR,43000
FR_Otter_all,OTT_DEF_27.7.j,2012,HAD,70,0,75250,OTT_DEF,FR,70000
FR_Otter_all,OTT_DEF_27.7.j,2012,WHG,6,0,8837,OTT_DEF,FR,6000
FR_Otter_all,OTT_DEF_27.7.j,2013,COD,7,0,21775,OTT_DEF,FR,7000
FR_Otter_all,OTT_DEF_27.7.j,2013,HAD,29,0,39215,OTT_DEF,FR,29000
FR_Otter_all,OTT_DEF_27.7.j,2013,WHG,3,0,6179,OTT_DEF,FR,3000
FR_Otter_all,OTT_DEF_27.7.j,2014,COD,11,0.1060474,35929,OTT_DEF,FR,11106.0474
FR_Otter_all,OTT_DEF_27.7.j,2014,HAD,49,18.12938239,75145,OTT_DEF,FR,67129.38239
FR_Otter_all,OTT_DEF_27.7.j,2014,WHG,4,0.661551853,6064,OTT_DEF,FR,4661.551853
FR_Otter_all,OTT_DEF_27.7.j,2015,COD,25,0.056419744,78359,OTT_DEF,FR,25056.41974
FR_Otter_all,OTT_DEF_27.7.j,2015,HAD,37,9.002465743,67195,OTT_DEF,FR,46002.46574
FR_Otter_all,OTT_DEF_27.7.j,2015,WHG,2,5.315467783,3648,OTT_DEF,FR,7315.467783
FR_Otter_all,OTT_DEF_27.7.j,2016,COD,32,0.589729877,106727,OTT_DEF,FR,32589.72988
FR_Otter_all,OTT_DEF_27.7.j,2016,HAD,34,28.09804486,70336,OTT_DEF,FR,62098.04486
FR_Otter_all,OTT_DEF_27.7.j,2016,WHG,4,6.707668923,9071,OTT_DEF,FR,10707.66892
FR_Otter_all,OTT_DEF_27.7.j,2017,WHG,2.98965,0,7366.24,OTT_DEF,FR,2989.65
FR_Otter_all,OTT_DEF_27.7.k,2009,COD,0,0,11,OTT_DEF,FR,0
FR_Otter_all,OTT_DEF_27.7.k,2009,HAD,0,0,7,OTT_DEF,FR,0
FR_Otter_all,OTT_DEF_27.7.k,2009,WHG,0,0,1,OTT_DEF,FR,0
FR_Otter_all,OTT_DEF_27.7.k,2010,COD,0,0,106,OTT_DEF,FR,0
FR_Otter_all,OTT_DEF_27.7.k,2010,HAD,0,0,89,OTT_DEF,FR,0
FR_Otter_all,OTT_DEF_27.7.k,2010,WHG,0,0,19,OTT_DEF,FR,0
FR_Otter_all,OTT_DEF_27.7.k,2011,COD,0,0,68,OTT_DEF,FR,0
FR_Otter_all,OTT_DEF_27.7.k,2011,HAD,0,0,67,OTT_DEF,FR,0
FR_Otter_all,OTT_DEF_27.7.k,2011,WHG,0,0,7,OTT_DEF,FR,0
FR_Otter_all,OTT_DEF_27.7.k,2012,COD,2,0,5737,OTT_DEF,FR,2000
FR_Otter_all,OTT_DEF_27.7.k,2012,HAD,1,0,1704,OTT_DEF,FR,1000
FR_Otter_all,OTT_DEF_27.7.k,2012,WHG,0,0,792,OTT_DEF,FR,0
FR_Otter_all,OTT_DEF_27.7.k,2013,COD,0,0,1090,OTT_DEF,FR,0
FR_Otter_all,OTT_DEF_27.7.k,2013,HAD,0,0,443,OTT_DEF,FR,0
FR_Otter_all,OTT_DEF_27.7.k,2013,WHG,0,0,33,OTT_DEF,FR,0
FR_Otter_all,OTT_DEF_27.7.k,2014,COD,0,0,277,OTT_DEF,FR,0
FR_Otter_all,OTT_DEF_27.7.k,2014,HAD,1,0.369989227,1755,OTT_DEF,FR,1369.989227
FR_Otter_all,OTT_DEF_27.7.k,2014,WHG,0,0,8,OTT_DEF,FR,0
FR_Otter_all,OTT_DEF_27.7.k,2015,COD,0,0,853,OTT_DEF,FR,0
FR_Otter_all,OTT_DEF_27.7.k,2015,HAD,0,0,508,OTT_DEF,FR,0
FR_Otter_all,OTT_DEF_27.7.k,2015,WHG,0,0,1,OTT_DEF,FR,0
FR_Otter_all,OTT_DEF_27.7.k,2016,COD,0,0,172,OTT_DEF,FR,0
FR_Otter_all,OTT_DEF_27.7.k,2016,HAD,0,0,191,OTT_DEF,FR,0
FR_Otter_all,OTT_DEF_27.7.k,2016,WHG,0,0,12,OTT_DEF,FR,0
FR_Otter_all,OTT_DEF_27.7.k,2017,WHG,0.00862,0.005248,12.26,OTT_DEF,FR,13.868
FR_Otter_all,SSC_DEF_27.7.b,2011,WHG,0,0,319,SSC_DEF,FR,0
FR_Otter_all,SSC_DEF_27.7.b,2013,HAD,0,0,314,SSC_DEF,FR,0
FR_Otter_all,SSC_DEF_27.7.b,2013,WHG,0,0,143,SSC_DEF,FR,0
FR_Otter_all,SSC_DEF_27.7.c,2013,HAD,1,0,1204,SSC_DEF,FR,1000
FR_Otter_all,SSC_DEF_27.7.c,2013,WHG,0,0,36,SSC_DEF,FR,0
FR_Otter_all,SSC_DEF_27.7.c,2015,WHG,1,0.026285047,377,SSC_DEF,FR,1026.285047
FR_Otter_all,SSC_DEF_27.7.e,2009,COD,5,0,17964,SSC_DEF,FR,5000
FR_Otter_all,SSC_DEF_27.7.e,2009,HAD,24,0,29235,SSC_DEF,FR,24000
FR_Otter_all,SSC_DEF_27.7.e,2009,WHG,66,0,85997,SSC_DEF,FR,66000
FR_Otter_all,SSC_DEF_27.7.e,2010,COD,5,0,17903,SSC_DEF,FR,5000
FR_Otter_all,SSC_DEF_27.7.e,2010,HAD,26,0,28460,SSC_DEF,FR,26000
FR_Otter_all,SSC_DEF_27.7.e,2010,WHG,55,0,64383,SSC_DEF,FR,55000
FR_Otter_all,SSC_DEF_27.7.e,2011,COD,15,0,48210,SSC_DEF,FR,15000
FR_Otter_all,SSC_DEF_27.7.e,2011,HAD,71,0,75076,SSC_DEF,FR,71000
FR_Otter_all,SSC_DEF_27.7.e,2011,WHG,140,0,192104,SSC_DEF,FR,140000
FR_Otter_all,SSC_DEF_27.7.e,2012,COD,15,0,42103,SSC_DEF,FR,15000
FR_Otter_all,SSC_DEF_27.7.e,2012,HAD,50,0,61962,SSC_DEF,FR,50000
FR_Otter_all,SSC_DEF_27.7.e,2012,WHG,40,0,65387,SSC_DEF,FR,40000
FR_Otter_all,SSC_DEF_27.7.e,2013,COD,12,0,32713,SSC_DEF,FR,12000
FR_Otter_all,SSC_DEF_27.7.e,2013,HAD,32,0,56061,SSC_DEF,FR,32000
FR_Otter_all,SSC_DEF_27.7.e,2013,WHG,8,0,15131,SSC_DEF,FR,8000
FR_Otter_all,SSC_DEF_27.7.e,2014,COD,2,1.106497238,7739,SSC_DEF,FR,3106.497238
FR_Otter_all,SSC_DEF_27.7.e,2014,HAD,18,0,26796,SSC_DEF,FR,18000
FR_Otter_all,SSC_DEF_27.7.e,2014,WHG,45,8.247942107,58676,SSC_DEF,FR,53247.94211
FR_Otter_all,SSC_DEF_27.7.e,2015,COD,26,0.809492323,58549,SSC_DEF,FR,26809.49232
FR_Otter_all,SSC_DEF_27.7.e,2015,HAD,11,4.573604753,16836,SSC_DEF,FR,15573.60475
FR_Otter_all,SSC_DEF_27.7.e,2015,WHG,48,69.35131178,56575,SSC_DEF,FR,117351.3118
FR_Otter_all,SSC_DEF_27.7.e,2016,COD,1,0.040972938,6001,SSC_DEF,FR,1040.972938
FR_Otter_all,SSC_DEF_27.7.e,2016,HAD,31,10.72481846,57744,SSC_DEF,FR,41724.81846
FR_Otter_all,SSC_DEF_27.7.e,2016,WHG,13,10.26417599,26907,SSC_DEF,FR,23264.17599
FR_Otter_all,SSC_DEF_27.7.e,2017,WHG,20.81359,9.874943979,41186.36,SSC_DEF,FR,30688.53398
FR_Otter_all,SSC_DEF_27.7.f,2009,COD,0,0,341,SSC_DEF,FR,0
FR_Otter_all,SSC_DEF_27.7.f,2009,HAD,2,0,2268,SSC_DEF,FR,2000
FR_Otter_all,SSC_DEF_27.7.f,2009,WHG,0,0,900,SSC_DEF,FR,0
FR_Otter_all,SSC_DEF_27.7.f,2010,COD,0,0,897,SSC_DEF,FR,0
FR_Otter_all,SSC_DEF_27.7.f,2010,HAD,8,0,7885,SSC_DEF,FR,8000
FR_Otter_all,SSC_DEF_27.7.f,2010,WHG,1,0,989,SSC_DEF,FR,1000
FR_Otter_all,SSC_DEF_27.7.f,2011,COD,2,0,5014,SSC_DEF,FR,2000
FR_Otter_all,SSC_DEF_27.7.f,2011,HAD,6,0,7724,SSC_DEF,FR,6000
FR_Otter_all,SSC_DEF_27.7.f,2011,WHG,4,0,5575,SSC_DEF,FR,4000
FR_Otter_all,SSC_DEF_27.7.f,2012,COD,0,0,597,SSC_DEF,FR,0
FR_Otter_all,SSC_DEF_27.7.f,2012,HAD,0,0,173,SSC_DEF,FR,0
FR_Otter_all,SSC_DEF_27.7.f,2012,WHG,0,0,41,SSC_DEF,FR,0
FR_Otter_all,SSC_DEF_27.7.f,2013,COD,5,0,10897,SSC_DEF,FR,5000
FR_Otter_all,SSC_DEF_27.7.f,2013,HAD,9,0,12678,SSC_DEF,FR,9000
FR_Otter_all,SSC_DEF_27.7.f,2013,WHG,1,0,1181,SSC_DEF,FR,1000
FR_Otter_all,SSC_DEF_27.7.f,2014,COD,1,0.553248701,3255,SSC_DEF,FR,1553.248701
FR_Otter_all,SSC_DEF_27.7.f,2014,HAD,11,0,14780,SSC_DEF,FR,11000
FR_Otter_all,SSC_DEF_27.7.f,2014,WHG,1,0.183287604,2641,SSC_DEF,FR,1183.287604
FR_Otter_all,SSC_DEF_27.7.f,2015,COD,0,0,59,SSC_DEF,FR,0
FR_Otter_all,SSC_DEF_27.7.f,2015,HAD,0,0,258,SSC_DEF,FR,0
FR_Otter_all,SSC_DEF_27.7.f,2015,WHG,0,0,469,SSC_DEF,FR,0
FR_Otter_all,SSC_DEF_27.7.g,2009,COD,17,0,52670,SSC_DEF,FR,17000
FR_Otter_all,SSC_DEF_27.7.g,2009,HAD,67,0,83965,SSC_DEF,FR,67000
FR_Otter_all,SSC_DEF_27.7.g,2009,WHG,15,0,28657,SSC_DEF,FR,15000
FR_Otter_all,SSC_DEF_27.7.g,2010,COD,19,0,58225,SSC_DEF,FR,19000
FR_Otter_all,SSC_DEF_27.7.g,2010,HAD,52,0,62330,SSC_DEF,FR,52000
FR_Otter_all,SSC_DEF_27.7.g,2010,WHG,19,0,31278,SSC_DEF,FR,19000
FR_Otter_all,SSC_DEF_27.7.g,2011,COD,10,0,24143,SSC_DEF,FR,10000
FR_Otter_all,SSC_DEF_27.7.g,2011,HAD,17,0,18016,SSC_DEF,FR,17000
FR_Otter_all,SSC_DEF_27.7.g,2011,WHG,10,0,13431,SSC_DEF,FR,10000
FR_Otter_all,SSC_DEF_27.7.g,2012,COD,130,0,370339,SSC_DEF,FR,130000
FR_Otter_all,SSC_DEF_27.7.g,2012,HAD,230,0,276966,SSC_DEF,FR,230000
FR_Otter_all,SSC_DEF_27.7.g,2012,WHG,39,0,80205,SSC_DEF,FR,39000
FR_Otter_all,SSC_DEF_27.7.g,2013,COD,218,0,515755,SSC_DEF,FR,218000
FR_Otter_all,SSC_DEF_27.7.g,2013,HAD,251,0,374176,SSC_DEF,FR,251000
FR_Otter_all,SSC_DEF_27.7.g,2013,WHG,42,0,84188,SSC_DEF,FR,42000
FR_Otter_all,SSC_DEF_27.7.g,2014,COD,39,21.57669444,129102,SSC_DEF,FR,60576.69444
FR_Otter_all,SSC_DEF_27.7.g,2014,HAD,132,0,201010,SSC_DEF,FR,132000
FR_Otter_all,SSC_DEF_27.7.g,2014,WHG,33,6.048490712,65996,SSC_DEF,FR,39048.49071
FR_Otter_all,SSC_DEF_27.7.g,2015,COD,50,1.556716748,146834,SSC_DEF,FR,51556.71675
FR_Otter_all,SSC_DEF_27.7.g,2015,HAD,108,44.9044856,177255,SSC_DEF,FR,152904.4856
FR_Otter_all,SSC_DEF_27.7.g,2015,WHG,44,8.084828111,87056,SSC_DEF,FR,52084.82811
FR_Otter_all,SSC_DEF_27.7.g,2016,COD,55,2.253508507,158690,SSC_DEF,FR,57253.50851
FR_Otter_all,SSC_DEF_27.7.g,2016,HAD,100,34.59619443,175121,SSC_DEF,FR,134596.1944
FR_Otter_all,SSC_DEF_27.7.g,2016,WHG,21,16.58059257,46418,SSC_DEF,FR,37580.59257
FR_Otter_all,SSC_DEF_27.7.g,2017,WHG,16.15173,7.663141541,42813.04,SSC_DEF,FR,23814.87154
FR_Otter_all,SSC_DEF_27.7.h,2009,COD,1,0,3413,SSC_DEF,FR,1000
FR_Otter_all,SSC_DEF_27.7.h,2009,HAD,7,0,8984,SSC_DEF,FR,7000
FR_Otter_all,SSC_DEF_27.7.h,2009,WHG,2,0,3899,SSC_DEF,FR,2000
FR_Otter_all,SSC_DEF_27.7.h,2010,COD,5,0,16132,SSC_DEF,FR,5000
FR_Otter_all,SSC_DEF_27.7.h,2010,HAD,26,0,37799,SSC_DEF,FR,26000
FR_Otter_all,SSC_DEF_27.7.h,2010,WHG,2,0,5798,SSC_DEF,FR,2000
FR_Otter_all,SSC_DEF_27.7.h,2011,COD,18,0,53093,SSC_DEF,FR,18000
FR_Otter_all,SSC_DEF_27.7.h,2011,HAD,64,0,56393,SSC_DEF,FR,64000
FR_Otter_all,SSC_DEF_27.7.h,2011,WHG,6,0,11372,SSC_DEF,FR,6000
FR_Otter_all,SSC_DEF_27.7.h,2012,COD,24,0,67450,SSC_DEF,FR,24000
FR_Otter_all,SSC_DEF_27.7.h,2012,HAD,71,0,92745,SSC_DEF,FR,71000
FR_Otter_all,SSC_DEF_27.7.h,2012,WHG,5,0,11521,SSC_DEF,FR,5000
FR_Otter_all,SSC_DEF_27.7.h,2013,COD,9,0,26167,SSC_DEF,FR,9000
FR_Otter_all,SSC_DEF_27.7.h,2013,HAD,30,0,51645,SSC_DEF,FR,30000
FR_Otter_all,SSC_DEF_27.7.h,2013,WHG,4,0,8973,SSC_DEF,FR,4000
FR_Otter_all,SSC_DEF_27.7.h,2014,COD,2,1.106497216,5412,SSC_DEF,FR,3106.497216
FR_Otter_all,SSC_DEF_27.7.h,2014,HAD,9,0,13751,SSC_DEF,FR,9000
FR_Otter_all,SSC_DEF_27.7.h,2014,WHG,3,0.549862782,6272,SSC_DEF,FR,3549.862782
FR_Otter_all,SSC_DEF_27.7.h,2015,COD,1,0.031134331,3932,SSC_DEF,FR,1031.134331
FR_Otter_all,SSC_DEF_27.7.h,2015,HAD,6,2.494693657,9354,SSC_DEF,FR,8494.693657
FR_Otter_all,SSC_DEF_27.7.h,2015,WHG,1,0.135800488,1583,SSC_DEF,FR,1135.800488
FR_Otter_all,SSC_DEF_27.7.h,2016,COD,2,0.081945688,4830,SSC_DEF,FR,2081.945688
FR_Otter_all,SSC_DEF_27.7.h,2016,HAD,13,4.497504534,20525,SSC_DEF,FR,17497.50453
FR_Otter_all,SSC_DEF_27.7.h,2016,WHG,2,1.579103965,4708,SSC_DEF,FR,3579.103965
FR_Otter_all,SSC_DEF_27.7.h,2017,WHG,3.80781,1.806603465,10109.57,SSC_DEF,FR,5614.413465
FR_Otter_all,SSC_DEF_27.7.j,2009,COD,1,0,1464,SSC_DEF,FR,1000
FR_Otter_all,SSC_DEF_27.7.j,2009,WHG,1,0,1325,SSC_DEF,FR,1000
FR_Otter_all,SSC_DEF_27.7.j,2010,COD,0,0,2447,SSC_DEF,FR,0
FR_Otter_all,SSC_DEF_27.7.j,2010,HAD,0,0,404,SSC_DEF,FR,0
FR_Otter_all,SSC_DEF_27.7.j,2010,WHG,1,0,940,SSC_DEF,FR,1000
FR_Otter_all,SSC_DEF_27.7.j,2011,COD,0,0,1490,SSC_DEF,FR,0
FR_Otter_all,SSC_DEF_27.7.j,2011,WHG,1,0,1460,SSC_DEF,FR,1000
FR_Otter_all,SSC_DEF_27.7.j,2012,COD,0,0,939,SSC_DEF,FR,0
FR_Otter_all,SSC_DEF_27.7.j,2012,HAD,0,0,330,SSC_DEF,FR,0
FR_Otter_all,SSC_DEF_27.7.j,2012,WHG,0,0,474,SSC_DEF,FR,0
FR_Otter_all,SSC_DEF_27.7.j,2013,COD,0,0,1256,SSC_DEF,FR,0
FR_Otter_all,SSC_DEF_27.7.j,2013,HAD,4,0,6059,SSC_DEF,FR,4000
FR_Otter_all,SSC_DEF_27.7.j,2013,WHG,0,0,933,SSC_DEF,FR,0
FR_Otter_all,SSC_DEF_27.7.j,2015,HAD,0,0,12,SSC_DEF,FR,0
FR_Otter_all,SSC_DEF_27.7.j,2015,WHG,0,0,200,SSC_DEF,FR,0
FR_Otter_all,SSC_DEF_27.7.j,2017,WHG,0.00244,0.000128098,6.85,SSC_DEF,FR,2.568098
FR_Static_<10m,GNS_DEF_27.7.e,2017,COD,0.39686,0.004583976,2077.7,GNS_DEF,FR,401.443976
FR_Static_<10m,GNS_DEF_27.7.e,2017,HAD,0.18302,0.255380732,537.7,GNS_DEF,FR,438.400732
FR_Static_<10m,GNS_DEF_27.7.h,2017,COD,0.07408,0.000855639,348.12,GNS_DEF,FR,74.935639
FR_Static_<10m,GNS_DEF_27.7.h,2017,HAD,0.01123,0.015670008,25.43,GNS_DEF,FR,26.900008
FR_Static_<10m,GTR_DEF_27.7.e,2017,COD,0.2599,0.00767395,1338.28,GTR_DEF,FR,267.57395
FR_Static_<10m,GTR_DEF_27.7.e,2017,HAD,0.01358,0.019505809,24.74,GTR_DEF,FR,33.085809
FR_Static_<10m,GTR_DEF_27.7.h,2017,COD,0.05133,0.000501407,318.37,GTR_DEF,FR,51.831407
FR_Static_<10m,GTR_DEF_27.7.h,2017,HAD,0.00304,0.004366544,7.18,GTR_DEF,FR,7.406544
FR_Static_<10m,GTR_DEF_27.7.j,2017,COD,0.01004,0,37.6,GTR_DEF,FR,10.04
FR_Static_<10m,LLS_DEF_27.7.e,2017,COD,0.06002,0,348.12,LLS_DEF,FR,60.02
FR_Static_<10m,LLS_DEF_27.7.e,2017,HAD,0.00799,0.01147654,26.59,LLS_DEF,FR,19.46654
FR_Static_10<24m,GNS_DEF_27.7.e,2017,COD,0.81411,0.00940347,4395.37,GNS_DEF,FR,823.51347
FR_Static_10<24m,GNS_DEF_27.7.e,2017,HAD,0.3194,0.445681378,755.76,GNS_DEF,FR,765.081378
FR_Static_10<24m,GNS_DEF_27.7.h,2017,COD,0.2226,0.002571074,1444.43,GNS_DEF,FR,225.171074
FR_Static_10<24m,GNS_DEF_27.7.h,2017,HAD,0.04179,0.058312524,103.93,GNS_DEF,FR,100.102524
FR_Static_10<24m,GNS_DEF_27.7.j,2017,COD,0.035,0.000404252,103.25,GNS_DEF,FR,35.404252
FR_Static_10<24m,GNS_DEF_27.7.j,2017,HAD,0.175,0.244189844,305.31,GNS_DEF,FR,419.189844
FR_Static_10<24m,GTR_DEF_27.7.e,2017,COD,4.68703,0.544007608,21610.58,GTR_DEF,FR,5231.037608
FR_Static_10<24m,GTR_DEF_27.7.e,2017,HAD,0.31098,0.445590775,623.41,GTR_DEF,FR,756.570775
FR_Static_10<24m,GTR_DEF_27.7.g,2017,COD,1.57223,0.224594525,6184.17,GTR_DEF,FR,1796.824525
FR_Static_10<24m,GTR_DEF_27.7.g,2017,HAD,0.46212,0.663772218,1020.68,GTR_DEF,FR,1125.892218
FR_Static_10<24m,GTR_DEF_27.7.h,2017,COD,6.32001,0.767213985,28475.04,GTR_DEF,FR,7087.223985
FR_Static_10<24m,GTR_DEF_27.7.h,2017,HAD,0.86998,1.249391805,1977.52,GTR_DEF,FR,2119.371805
FR_Static_10<24m,LLS_DEF_27.7.e,2017,COD,0.09282,0,371.17,LLS_DEF,FR,92.82
FR_Static_10<24m,LLS_DEF_27.7.e,2017,HAD,0.06354,0.091266502,96.87,LLS_DEF,FR,154.806502
FR_Static_10<24m,LLS_DEF_27.7.g,2017,COD,0.19948,0,778.81,LLS_DEF,FR,199.48
FR_Static_10<24m,LLS_DEF_27.7.h,2017,COD,0.74108,0,2640.21,LLS_DEF,FR,741.08
FR_Static_10<24m,LLS_DEF_27.7.h,2017,HAD,2.17664,3.126445159,4396.58,LLS_DEF,FR,5303.085159
FR_Static_24<40m,GNS_DEF_27.7.b,2017,HAD,0.41887,0.584480016,682.62,GNS_DEF,FR,1003.350016
FR_Static_24<40m,GNS_DEF_27.7.c,2017,HAD,0.07202,0.100494161,156.84,GNS_DEF,FR,172.514161
FR_Static_24<40m,GNS_DEF_27.7.j,2017,COD,2.28296,0.026368299,6068.9,GNS_DEF,FR,2309.328299
FR_Static_24<40m,GNS_DEF_27.7.j,2017,HAD,2.33857,3.263171678,4511.53,GNS_DEF,FR,5601.741678
FR_Static_24<40m,GNS_DEF_27.7.k,2017,HAD,0.01178,0.016439315,18.15,GNS_DEF,FR,28.219315
FR_Static_24<40m,LLS_DEF_27.7.b,2017,HAD,1.28421,1.844592771,2855.72,LLS_DEF,FR,3128.802771
FR_Static_24<40m,LLS_DEF_27.7.c,2017,HAD,0.48701,0.699524885,1101.34,LLS_DEF,FR,1186.534885
FR_Static_24<40m,LLS_DEF_27.7.e,2017,COD,0.11668,0,363.67,LLS_DEF,FR,116.68
FR_Static_24<40m,LLS_DEF_27.7.g,2017,COD,0.03964,0,166.81,LLS_DEF,FR,39.64
FR_Static_24<40m,LLS_DEF_27.7.g,2017,HAD,0.01763,0.025323085,43.14,LLS_DEF,FR,42.953085
FR_Static_24<40m,LLS_DEF_27.7.h,2017,COD,0.00032,0,1.04,LLS_DEF,FR,0.32
FR_Static_24<40m,LLS_DEF_27.7.h,2017,HAD,0.86067,1.236234543,1722.13,LLS_DEF,FR,2096.904543
FR_Static_24<40m,LLS_DEF_27.7.j,2017,COD,0.30136,0,1453.78,LLS_DEF,FR,301.36
FR_Static_24<40m,LLS_DEF_27.7.j,2017,HAD,19.40809,27.87706486,36121.54,LLS_DEF,FR,47285.15486
FR_Static_24<40m,LLS_DEF_27.7.k,2017,HAD,0.02573,0.03695266,44.61,LLS_DEF,FR,62.68266
FR_Static_all,GNS_DEF_27.7.b,2009,HAD,7,0,6208,GNS_DEF,FR,7000
FR_Static_all,GNS_DEF_27.7.b,2010,HAD,0,0,246,GNS_DEF,FR,0
FR_Static_all,GNS_DEF_27.7.b,2011,HAD,0,0,994,GNS_DEF,FR,0
FR_Static_all,GNS_DEF_27.7.b,2012,HAD,0,0,85,GNS_DEF,FR,0
FR_Static_all,GNS_DEF_27.7.b,2013,HAD,0,0,22,GNS_DEF,FR,0
FR_Static_all,GNS_DEF_27.7.b,2014,HAD,2,0,2118,GNS_DEF,FR,2000
FR_Static_all,GNS_DEF_27.7.b,2016,HAD,1,1.395373306,2262,GNS_DEF,FR,2395.373306
FR_Static_all,GNS_DEF_27.7.c,2009,HAD,0,0,256,GNS_DEF,FR,0
FR_Static_all,GNS_DEF_27.7.c,2010,HAD,4,0,5116,GNS_DEF,FR,4000
FR_Static_all,GNS_DEF_27.7.c,2011,HAD,1,0,1353,GNS_DEF,FR,1000
FR_Static_all,GNS_DEF_27.7.c,2012,HAD,1,0,1272,GNS_DEF,FR,1000
FR_Static_all,GNS_DEF_27.7.c,2013,HAD,1,0,1803,GNS_DEF,FR,1000
FR_Static_all,GNS_DEF_27.7.c,2014,HAD,0,0,743,GNS_DEF,FR,0
FR_Static_all,GNS_DEF_27.7.e,2009,COD,8,0,28267,GNS_DEF,FR,8000
FR_Static_all,GNS_DEF_27.7.e,2009,HAD,0,0,130,GNS_DEF,FR,0
FR_Static_all,GNS_DEF_27.7.e,2010,COD,12,0,38437,GNS_DEF,FR,12000
FR_Static_all,GNS_DEF_27.7.e,2010,HAD,0,0,363,GNS_DEF,FR,0
FR_Static_all,GNS_DEF_27.7.e,2011,COD,30,0,103623,GNS_DEF,FR,30000
FR_Static_all,GNS_DEF_27.7.e,2011,HAD,4,0,7084,GNS_DEF,FR,4000
FR_Static_all,GNS_DEF_27.7.e,2012,COD,15,0,45959,GNS_DEF,FR,15000
FR_Static_all,GNS_DEF_27.7.e,2012,HAD,2,0,4633,GNS_DEF,FR,2000
FR_Static_all,GNS_DEF_27.7.e,2013,COD,3,0,9884,GNS_DEF,FR,3000
FR_Static_all,GNS_DEF_27.7.e,2013,HAD,7,0,17583,GNS_DEF,FR,7000
FR_Static_all,GNS_DEF_27.7.e,2014,COD,7,0,27286,GNS_DEF,FR,7000
FR_Static_all,GNS_DEF_27.7.e,2014,HAD,3,0,7859,GNS_DEF,FR,3000
FR_Static_all,GNS_DEF_27.7.e,2015,COD,7,0,28795,GNS_DEF,FR,7000
FR_Static_all,GNS_DEF_27.7.e,2015,HAD,0,0,1419,GNS_DEF,FR,0
FR_Static_all,GNS_DEF_27.7.e,2016,COD,3,0.034651841,14963,GNS_DEF,FR,3034.651841
FR_Static_all,GNS_DEF_27.7.e,2016,HAD,1,1.395370627,2607,GNS_DEF,FR,2395.370627
FR_Static_all,GNS_DEF_27.7.e,2017,WHG,23.10401,39.219796,62236.51,GNS_DEF,FR,62323.806
FR_Static_all,GNS_DEF_27.7.f,2011,COD,0,0,61,GNS_DEF,FR,0
FR_Static_all,GNS_DEF_27.7.f,2011,HAD,0,0,10,GNS_DEF,FR,0
FR_Static_all,GNS_DEF_27.7.f,2012,COD,0,0,832,GNS_DEF,FR,0
FR_Static_all,GNS_DEF_27.7.f,2013,COD,0,0,1919,GNS_DEF,FR,0
FR_Static_all,GNS_DEF_27.7.f,2013,HAD,0,0,16,GNS_DEF,FR,0
FR_Static_all,GNS_DEF_27.7.f,2014,COD,1,0,2137,GNS_DEF,FR,1000
FR_Static_all,GNS_DEF_27.7.f,2014,HAD,0,0,282,GNS_DEF,FR,0
FR_Static_all,GNS_DEF_27.7.f,2015,COD,0,0,144,GNS_DEF,FR,0
